PNA ID	Chromosome ID	Alignment Strand	Alignment Start	Feature Start	Alignment to STC	Feature Info
thrB_10	NC_000913.3	+	1894108	1894133	-24	ID=cds1800;Parent=gene1855;Dbxref=ASAP:ABE-0006024,UniProtKB/Swiss-Prot:P64490,Genbank:NP_416324.2,EcoGene:EG13515,GeneID:946308;Name=NP_416324.2;gbkey=CDS;gene=yoaC;product=DUF1889 family protein;protein_id=NP_416324.2;transl_table=11	
thrB_7	NC_000913.3	+	1896946	1896932	15	ID=cds1804;Parent=gene1859;Dbxref=ASAP:ABE-0006039,UniProtKB/Swiss-Prot:P16095,Genbank:NP_416328.1,EcoGene:EG10930,GeneID:946331;Name=NP_416328.1;Note=L-serine deaminase;Ontology_term=GO:0009063;experiment=N-terminus verified by Edman degradation: PMID 8436113;gbkey=CDS;gene=sdaA;go_process=cellular amino acid catabolic process|0009063||;product=L-serine dehydratase 1;protein_id=NP_416328.1;transl_table=11	
thrB_8	NC_000913.3	+	1896947	1896932	16	ID=cds1804;Parent=gene1859;Dbxref=ASAP:ABE-0006039,UniProtKB/Swiss-Prot:P16095,Genbank:NP_416328.1,EcoGene:EG10930,GeneID:946331;Name=NP_416328.1;Note=L-serine deaminase;Ontology_term=GO:0009063;experiment=N-terminus verified by Edman degradation: PMID 8436113;gbkey=CDS;gene=sdaA;go_process=cellular amino acid catabolic process|0009063||;product=L-serine dehydratase 1;protein_id=NP_416328.1;transl_table=11	
thrB_9	NC_000913.3	+	1896948	1896932	17	ID=cds1804;Parent=gene1859;Dbxref=ASAP:ABE-0006039,UniProtKB/Swiss-Prot:P16095,Genbank:NP_416328.1,EcoGene:EG10930,GeneID:946331;Name=NP_416328.1;Note=L-serine deaminase;Ontology_term=GO:0009063;experiment=N-terminus verified by Edman degradation: PMID 8436113;gbkey=CDS;gene=sdaA;go_process=cellular amino acid catabolic process|0009063||;product=L-serine dehydratase 1;protein_id=NP_416328.1;transl_table=11	
yaaX_3.rev	NC_000913.3	+	1902045	1902048	-2	ID=cds1807;Parent=gene1862;Dbxref=ASAP:ABE-0006054,UniProtKB/Swiss-Prot:P69797,Genbank:NP_416331.1,EcoGene:EG10567,GeneID:946334;Name=NP_416331.1;Note=PTS enzyme IIAB%2C mannose-specific;Ontology_term=GO:0005737,GO:0016052;gbkey=CDS;gene=manX;go_component=cytoplasm|0005737||;go_process=carbohydrate catabolic process|0016052||;product=fused mannose-specific PTS enzymes: IIA component/IIB component;protein_id=NP_416331.1;transl_table=11	
yaaA_10	NC_000913.3	+	1904818	1904801	18	ID=cds1810;Parent=gene1865;Dbxref=ASAP:ABE-0006062,UniProtKB/Swiss-Prot:P67601,Genbank:NP_416334.1,EcoGene:EG13948,GeneID:946343;Name=NP_416334.1;gbkey=CDS;gene=yobD;product=UPF0266 family inner membrane protein;protein_id=NP_416334.1;transl_table=11	
yaaA_1.rev	NC_000913.3	-	1907425	1907435	10	ID=cds1813;Parent=gene1868;Dbxref=ASAP:ABE-0006070,UniProtKB/Swiss-Prot:P0A9Y6,Genbank:NP_416337.1,EcoGene:EG12204,GeneID:946339;Name=NP_416337.1;Note=cold shock protein;Ontology_term=GO:0006350,GO:0009266,GO:0016563;gbkey=CDS;gene=cspC;go_function=transcription activator activity|0016563||;go_process=transcription|0006350||,response to temperature stimulus|0009266||;product=stress protein%2C member of the CspA-family;protein_id=NP_416337.1;transl_table=11	
yaaX_6.rev	NC_000913.3	-	1908763	1908766	3	ID=cds1816;Parent=gene1871;Dbxref=ASAP:ABE-0006078,UniProtKB/Swiss-Prot:P64512,Genbank:NP_416340.1,EcoGene:EG14383,GeneID:946351;Name=NP_416340.1;gbkey=CDS;gene=mgrB;product=regulatory peptide for PhoPQ%2C feedback inhibition;protein_id=NP_416340.1;transl_table=11	
yaaX_7.rev	NC_000913.3	-	1908764	1908766	2	ID=cds1816;Parent=gene1871;Dbxref=ASAP:ABE-0006078,UniProtKB/Swiss-Prot:P64512,Genbank:NP_416340.1,EcoGene:EG14383,GeneID:946351;Name=NP_416340.1;gbkey=CDS;gene=mgrB;product=regulatory peptide for PhoPQ%2C feedback inhibition;protein_id=NP_416340.1;transl_table=11	
yaaX_10	NC_000913.3	-	1908766	1908766	0	ID=cds1816;Parent=gene1871;Dbxref=ASAP:ABE-0006078,UniProtKB/Swiss-Prot:P64512,Genbank:NP_416340.1,EcoGene:EG14383,GeneID:946351;Name=NP_416340.1;gbkey=CDS;gene=mgrB;product=regulatory peptide for PhoPQ%2C feedback inhibition;protein_id=NP_416340.1;transl_table=11	
thrA_4	NC_000913.3	-	1916147	1916128	-19	ID=cds1823;Parent=gene1878;Dbxref=ASAP:ABE-0006095,UniProtKB/Swiss-Prot:P76270,Genbank:NP_416346.4,EcoGene:EG14020,GeneID:946086;Name=NP_416346.4;gbkey=CDS;gene=msrC;product=free methionine-(R)-sulfoxide reductase;protein_id=NP_416346.4;transl_table=11	
yaaA_10	NC_000913.3	+	1916228	1916258	-29	ID=cds1824;Parent=gene1879;Dbxref=ASAP:ABE-0006098,UniProtKB/Swiss-Prot:P0AD03,Genbank:NP_416347.1,EcoGene:EG14021,GeneID:946353;Name=NP_416347.1;Ontology_term=GO:0009274;gbkey=CDS;gene=yebS;go_component=peptidoglycan-based cell wall|0009274||;product=inner membrane PqiA domain protein;protein_id=NP_416347.1;transl_table=11	
thrB_2	NC_000913.3	-	1936322	1936314	-8	ID=cds1843;Parent=gene1900;Dbxref=ASAP:ABE-0006171,UniProtKB/Swiss-Prot:P0AC53,Genbank:NP_416366.1,EcoGene:EG11221,GeneID:946370;Name=NP_416366.1;Ontology_term=GO:0005737,GO:0016052,GO:0009051;gbkey=CDS;gene=zwf;go_component=cytoplasm|0005737||;go_process=carbohydrate catabolic process|0016052||,pentose-phosphate shunt%2C oxidative branch|0009051||;product=glucose-6-phosphate 1-dehydrogenase;protein_id=NP_416366.1;transl_table=11	
thrB_1	NC_000913.3	-	1936323	1936314	-9	ID=cds1843;Parent=gene1900;Dbxref=ASAP:ABE-0006171,UniProtKB/Swiss-Prot:P0AC53,Genbank:NP_416366.1,EcoGene:EG11221,GeneID:946370;Name=NP_416366.1;Ontology_term=GO:0005737,GO:0016052,GO:0009051;gbkey=CDS;gene=zwf;go_component=cytoplasm|0005737||;go_process=carbohydrate catabolic process|0016052||,pentose-phosphate shunt%2C oxidative branch|0009051||;product=glucose-6-phosphate 1-dehydrogenase;protein_id=NP_416366.1;transl_table=11	
thrB_0	NC_000913.3	-	1936324	1936314	-10	ID=cds1843;Parent=gene1900;Dbxref=ASAP:ABE-0006171,UniProtKB/Swiss-Prot:P0AC53,Genbank:NP_416366.1,EcoGene:EG11221,GeneID:946370;Name=NP_416366.1;Ontology_term=GO:0005737,GO:0016052,GO:0009051;gbkey=CDS;gene=zwf;go_component=cytoplasm|0005737||;go_process=carbohydrate catabolic process|0016052||,pentose-phosphate shunt%2C oxidative branch|0009051||;product=glucose-6-phosphate 1-dehydrogenase;protein_id=NP_416366.1;transl_table=11	
yaaA_4	NC_000913.3	+	1936651	1936652	0	ID=cds1844;Parent=gene1901;Dbxref=ASAP:ABE-0006179,UniProtKB/Swiss-Prot:P46118,Genbank:NP_416367.1,EcoGene:EG12860,GeneID:946373;Name=NP_416367.1;Ontology_term=GO:0006355;gbkey=CDS;gene=yebK;go_process=regulation of transcription%2C DNA-dependent|0006355||;product=putative DNA-binding transcriptional regulator;protein_id=NP_416367.1;transl_table=11	
thrB_0	NC_000913.3	+	1937638	1937649	-10	ID=cds1845;Parent=gene1902;Dbxref=ASAP:ABE-0006182,UniProtKB/Swiss-Prot:P21599,Genbank:NP_416368.1,EcoGene:EG10803,GeneID:946527;Name=NP_416368.1;Note=pyruvate kinase II%2C glucose stimulated;Ontology_term=GO:0006096,GO:0006113,GO:0009061;gbkey=CDS;gene=pykA;go_process=glycolysis|0006096||,fermentation|0006113||,anaerobic respiration|0009061||;product=pyruvate kinase II;protein_id=NP_416368.1;transl_table=11	
thrB_1	NC_000913.3	+	1937639	1937649	-9	ID=cds1845;Parent=gene1902;Dbxref=ASAP:ABE-0006182,UniProtKB/Swiss-Prot:P21599,Genbank:NP_416368.1,EcoGene:EG10803,GeneID:946527;Name=NP_416368.1;Note=pyruvate kinase II%2C glucose stimulated;Ontology_term=GO:0006096,GO:0006113,GO:0009061;gbkey=CDS;gene=pykA;go_process=glycolysis|0006096||,fermentation|0006113||,anaerobic respiration|0009061||;product=pyruvate kinase II;protein_id=NP_416368.1;transl_table=11	
thrC_6.rev	NC_000913.3	-	1948143	1948151	8	ID=cds1856;Parent=gene1913;Dbxref=ASAP:ABE-0006219,UniProtKB/Swiss-Prot:P0A8A0,Genbank:NP_416378.1,EcoGene:EG11137,GeneID:946379;Name=NP_416378.1;gbkey=CDS;gene=yebC;product=UPF0082 family protein;protein_id=NP_416378.1;transl_table=11	
thrC_7.rev	NC_000913.3	-	1948144	1948151	7	ID=cds1856;Parent=gene1913;Dbxref=ASAP:ABE-0006219,UniProtKB/Swiss-Prot:P0A8A0,Genbank:NP_416378.1,EcoGene:EG11137,GeneID:946379;Name=NP_416378.1;gbkey=CDS;gene=yebC;product=UPF0082 family protein;protein_id=NP_416378.1;transl_table=11	
thrL_10	NC_000913.3	-	1958123	1958132	9	ID=cds1865;Parent=gene1922;Dbxref=ASAP:ABE-0006246,UniProtKB/Swiss-Prot:P52005,Genbank:NP_416387.1,EcoGene:EG13277,GeneID:946490;Name=NP_416387.1;Ontology_term=GO:0009055;gbkey=CDS;gene=torY;go_function=electron carrier activity|0009055||;product=TMAO reductase III (TorYZ)%2C cytochrome c-type subunit;protein_id=NP_416387.1;transl_table=11	
thrL_5	NC_000913.3	-	1967027	1967037	10	ID=cds1873;Parent=gene1930;Dbxref=ASAP:ABE-0006278,UniProtKB/Swiss-Prot:P0A9H9,Genbank:NP_416395.1,EcoGene:EG10151,GeneID:946392;Name=NP_416395.1;Note=chemotactic response%3B CheY protein phophatase%3B antagonist of CheY as switch regulator;Ontology_term=GO:0006464,GO:0042330;gbkey=CDS;gene=cheZ;go_process=protein modification process|0006464||,taxis|0042330||;product=chemotaxis regulator%2C protein phosphatase for CheY;protein_id=NP_416395.1;transl_table=11	
thrB_2	NC_000913.3	-	1967445	1967437	-8	ID=cds1874;Parent=gene1931;Dbxref=ASAP:ABE-0006280,UniProtKB/Swiss-Prot:P0AE67,Genbank:NP_416396.1,EcoGene:EG10150,GeneID:946393;Name=NP_416396.1;Note=chemotaxis regulator transmits chemoreceptor signals to flagelllar motor components;Ontology_term=GO:0005737,GO:0042330;gbkey=CDS;gene=cheY;go_component=cytoplasm|0005737||;go_process=taxis|0042330||;product=chemotaxis regulator transmitting signal to flagellar motor component;protein_id=NP_416396.1;transl_table=11	
thrB_1	NC_000913.3	-	1967446	1967437	-9	ID=cds1874;Parent=gene1931;Dbxref=ASAP:ABE-0006280,UniProtKB/Swiss-Prot:P0AE67,Genbank:NP_416396.1,EcoGene:EG10150,GeneID:946393;Name=NP_416396.1;Note=chemotaxis regulator transmits chemoreceptor signals to flagelllar motor components;Ontology_term=GO:0005737,GO:0042330;gbkey=CDS;gene=cheY;go_component=cytoplasm|0005737||;go_process=taxis|0042330||;product=chemotaxis regulator transmitting signal to flagellar motor component;protein_id=NP_416396.1;transl_table=11	
thrB_0	NC_000913.3	-	1967447	1967437	-10	ID=cds1874;Parent=gene1931;Dbxref=ASAP:ABE-0006280,UniProtKB/Swiss-Prot:P0AE67,Genbank:NP_416396.1,EcoGene:EG10150,GeneID:946393;Name=NP_416396.1;Note=chemotaxis regulator transmits chemoreceptor signals to flagelllar motor components;Ontology_term=GO:0005737,GO:0042330;gbkey=CDS;gene=cheY;go_component=cytoplasm|0005737||;go_process=taxis|0042330||;product=chemotaxis regulator transmitting signal to flagellar motor component;protein_id=NP_416396.1;transl_table=11	
thrB_5	NC_000913.3	-	1977170	1977139	-31	ID=cds1882;Parent=gene1939;Dbxref=ASAP:ABE-0006299,UniProtKB/Swiss-Prot:P09348,Genbank:NP_416404.1,EcoGene:EG10601,GeneID:947564;Name=NP_416404.1;Note=proton conductor component of motor%3B no effect on switching;Ontology_term=GO:0009274,GO:0019866,GO:0042330;gbkey=CDS;gene=motA;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_process=taxis|0042330||;product=proton conductor component of flagella motor;protein_id=NP_416404.1;transl_table=11	
thrC_1	NC_000913.3	+	1995808	1995818	-9	ID=cds1904;Parent=gene1964;Dbxref=ASAP:ABE-0006379,UniProtKB/Swiss-Prot:P0AD07,Genbank:NP_416425.1,EcoGene:EG12861,GeneID:946420;Name=NP_416425.1;gbkey=CDS;gene=yecF;product=DUF2594 family protein;protein_id=NP_416425.1;transl_table=11	
thrC_2	NC_000913.3	+	1995809	1995818	-8	ID=cds1904;Parent=gene1964;Dbxref=ASAP:ABE-0006379,UniProtKB/Swiss-Prot:P0AD07,Genbank:NP_416425.1,EcoGene:EG12861,GeneID:946420;Name=NP_416425.1;gbkey=CDS;gene=yecF;product=DUF2594 family protein;protein_id=NP_416425.1;transl_table=11	
thrC_3	NC_000913.3	+	1995810	1995818	-7	ID=cds1904;Parent=gene1964;Dbxref=ASAP:ABE-0006379,UniProtKB/Swiss-Prot:P0AD07,Genbank:NP_416425.1,EcoGene:EG12861,GeneID:946420;Name=NP_416425.1;gbkey=CDS;gene=yecF;product=DUF2594 family protein;protein_id=NP_416425.1;transl_table=11	
thrB_8.rev	NC_000913.3	-	2000383	2000385	2	ID=cds1909;Parent=gene1969;Dbxref=ASAP:ABE-0006392,UniProtKB/Swiss-Prot:P0AEM9,Genbank:NP_416430.1,EcoGene:EG12680,GeneID:948833;Name=NP_416430.1;Note=putative periplasmic binding transport protein%3B periplasmic-binding component of ABC superfamily;Ontology_term=GO:0042597,GO:0019344,GO:0042883;gbkey=CDS;gene=fliY;go_component=periplasmic space|0042597||;go_process=cysteine biosynthetic process|0019344||,cysteine transport|0042883||;product=cystine transporter subunit;protein_id=NP_416430.1;transl_table=11	
thrB_9.rev	NC_000913.3	-	2000384	2000385	1	ID=cds1909;Parent=gene1969;Dbxref=ASAP:ABE-0006392,UniProtKB/Swiss-Prot:P0AEM9,Genbank:NP_416430.1,EcoGene:EG12680,GeneID:948833;Name=NP_416430.1;Note=putative periplasmic binding transport protein%3B periplasmic-binding component of ABC superfamily;Ontology_term=GO:0042597,GO:0019344,GO:0042883;gbkey=CDS;gene=fliY;go_component=periplasmic space|0042597||;go_process=cysteine biosynthetic process|0019344||,cysteine transport|0042883||;product=cystine transporter subunit;protein_id=NP_416430.1;transl_table=11	
thrL_8	NC_000913.3	+	2005717	2005713	5	ID=cds1915;Parent=gene1975;Dbxref=ASAP:ABE-0006411,UniProtKB/Swiss-Prot:P0ABY2,Genbank:NP_416436.1,EcoGene:EG11389,GeneID:946433;Name=NP_416436.1;Note=flagellar biosynthesis%3B repressor of class 3a and 3b operons (RflA activity);Ontology_term=GO:0019861,GO:0009296,GO:0006457,GO:0042330;gbkey=CDS;gene=fliT;go_component=flagellum|0019861||;go_process=flagellum assembly|0009296||,protein folding|0006457||,taxis|0042330||;product=putative flagellar synthesis and assembly chaperone;protein_id=NP_416436.1;transl_table=11	
thrL_9	NC_000913.3	+	2005718	2005713	6	ID=cds1915;Parent=gene1975;Dbxref=ASAP:ABE-0006411,UniProtKB/Swiss-Prot:P0ABY2,Genbank:NP_416436.1,EcoGene:EG11389,GeneID:946433;Name=NP_416436.1;Note=flagellar biosynthesis%3B repressor of class 3a and 3b operons (RflA activity);Ontology_term=GO:0019861,GO:0009296,GO:0006457,GO:0042330;gbkey=CDS;gene=fliT;go_component=flagellum|0019861||;go_process=flagellum assembly|0009296||,protein folding|0006457||,taxis|0042330||;product=putative flagellar synthesis and assembly chaperone;protein_id=NP_416436.1;transl_table=11	
thrL_10	NC_000913.3	+	2005719	2005713	7	ID=cds1915;Parent=gene1975;Dbxref=ASAP:ABE-0006411,UniProtKB/Swiss-Prot:P0ABY2,Genbank:NP_416436.1,EcoGene:EG11389,GeneID:946433;Name=NP_416436.1;Note=flagellar biosynthesis%3B repressor of class 3a and 3b operons (RflA activity);Ontology_term=GO:0019861,GO:0009296,GO:0006457,GO:0042330;gbkey=CDS;gene=fliT;go_component=flagellum|0019861||;go_process=flagellum assembly|0009296||,protein folding|0006457||,taxis|0042330||;product=putative flagellar synthesis and assembly chaperone;protein_id=NP_416436.1;transl_table=11	
yaaX_1	NC_000913.3	+	2014881	2014880	2	ID=cds1926;Parent=gene1986;Dbxref=ASAP:ABE-0006456,UniProtKB/Swiss-Prot:P0ABZ1,Genbank:NP_416449.1,EcoGene:EG11654,GeneID:946451;Name=NP_416449.1;Note=flagellar biosynthesis%2C component of motor switching and energizing%2C enabling rotation and determining its direction;Ontology_term=GO:0019861,GO:0009296,GO:0042330;gbkey=CDS;gene=fliG;go_component=flagellum|0019861||;go_process=flagellum assembly|0009296||,taxis|0042330||;product=flagellar motor switching and energizing component;protein_id=NP_416449.1;transl_table=11	
yaaX_2	NC_000913.3	+	2014882	2014880	3	ID=cds1926;Parent=gene1986;Dbxref=ASAP:ABE-0006456,UniProtKB/Swiss-Prot:P0ABZ1,Genbank:NP_416449.1,EcoGene:EG11654,GeneID:946451;Name=NP_416449.1;Note=flagellar biosynthesis%2C component of motor switching and energizing%2C enabling rotation and determining its direction;Ontology_term=GO:0019861,GO:0009296,GO:0042330;gbkey=CDS;gene=fliG;go_component=flagellum|0019861||;go_process=flagellum assembly|0009296||,taxis|0042330||;product=flagellar motor switching and energizing component;protein_id=NP_416449.1;transl_table=11	
thrC_0	NC_000913.3	+	2018375	2018386	-10	ID=cds1930;Parent=gene1990;Dbxref=ASAP:ABE-0006464,UniProtKB/Swiss-Prot:P52614,Genbank:NP_416453.1,EcoGene:EG20268,GeneID:946449;Name=NP_416453.1;Ontology_term=GO:0019861,GO:0009296,GO:0042330;gbkey=CDS;gene=fliK;go_component=flagellum|0019861||;go_process=flagellum assembly|0009296||,taxis|0042330||;product=flagellar hook-length control protein;protein_id=NP_416453.1;transl_table=11	
thrC_1	NC_000913.3	+	2018376	2018386	-9	ID=cds1930;Parent=gene1990;Dbxref=ASAP:ABE-0006464,UniProtKB/Swiss-Prot:P52614,Genbank:NP_416453.1,EcoGene:EG20268,GeneID:946449;Name=NP_416453.1;Ontology_term=GO:0019861,GO:0009296,GO:0042330;gbkey=CDS;gene=fliK;go_component=flagellum|0019861||;go_process=flagellum assembly|0009296||,taxis|0042330||;product=flagellar hook-length control protein;protein_id=NP_416453.1;transl_table=11	
thrB_6	NC_000913.3	+	2021092	2021088	5	ID=cds1933;Parent=gene1993;Dbxref=ASAP:ABE-0006471,UniProtKB/Swiss-Prot:P15070,Genbank:NP_416456.1,EcoGene:EG10324,GeneID:946423;Name=NP_416456.1;Note=flagellar biosynthesis%2C component of motor switch and energizing%2C enabling rotation and determining its direction;Ontology_term=GO:0019861,GO:0009296,GO:0042330;gbkey=CDS;gene=fliN;go_component=flagellum|0019861||;go_process=flagellum assembly|0009296||,taxis|0042330||;product=flagellar motor switching and energizing component;protein_id=NP_416456.1;transl_table=11	
thrL_0.rev	NC_000913.3	-	2033076	2033079	3	ID=cds1948;Parent=gene2009;Dbxref=ASAP:ABE-0006512,UniProtKB/Swiss-Prot:P46144,Genbank:NP_416471.1,EcoGene:EG12710,GeneID:946478;Name=NP_416471.1;gbkey=CDS;gene=yedJ;product=putative HD superfamily phosphohydrolase;protein_id=NP_416471.1;transl_table=11	
thrL_1.rev	NC_000913.3	-	2033077	2033079	2	ID=cds1948;Parent=gene2009;Dbxref=ASAP:ABE-0006512,UniProtKB/Swiss-Prot:P46144,Genbank:NP_416471.1,EcoGene:EG12710,GeneID:946478;Name=NP_416471.1;gbkey=CDS;gene=yedJ;product=putative HD superfamily phosphohydrolase;protein_id=NP_416471.1;transl_table=11	
yaaA_4	NC_000913.3	+	2034065	2034051	15	ID=cds1950;Parent=gene2012;Dbxref=ASAP:ABE-0006518,ASAP:ABE-0006521,ASAP:ABE-0006526,ASAP:ABE-0285097,UniProtKB/Swiss-Prot:P76335,EcoGene:EG14042,GeneID:2847763;Note=pseudogene%2C outer membrane protein homology~putative outer membrane protein;gbkey=CDS;gene=yedS;pseudo=true;transl_table=11	
thrC_8	NC_000913.3	+	2034709	2034713	-3	ID=cds1950;Parent=gene2012;Dbxref=ASAP:ABE-0006518,ASAP:ABE-0006521,ASAP:ABE-0006526,ASAP:ABE-0285097,UniProtKB/Swiss-Prot:P76335,EcoGene:EG14042,GeneID:2847763;Note=pseudogene%2C outer membrane protein homology~putative outer membrane protein;gbkey=CDS;gene=yedS;pseudo=true;transl_table=11	
thrC_3.rev	NC_000913.3	-	2038804	2038823	19	ID=cds1953;Parent=gene2015;Dbxref=ASAP:ABE-0006533,UniProtKB/Swiss-Prot:P76340,Genbank:NP_416478.2,EcoGene:EG14045,GeneID:946486;Name=NP_416478.2;Note=putative 2-component transcriptional regulator;Ontology_term=GO:0006350,GO:0016563;gbkey=CDS;gene=yedW;go_function=transcription activator activity|0016563||;go_process=transcription|0006350||;product=response regulator family protein;protein_id=NP_416478.2;transl_table=11	
yaaX_7	NC_000913.3	+	2039474	2039478	-3	ID=cds1955;Parent=gene2017;Dbxref=ASAP:ABE-0006540,UniProtKB/Swiss-Prot:P76342,Genbank:NP_416480.1,EcoGene:EG14047,GeneID:946484;Name=NP_416480.1;Note=putative reductase;gbkey=CDS;gene=yedY;product=membrane-anchored%2C periplasmic TMAO%2C DMSO reductase;protein_id=NP_416480.1;transl_table=11	
yaaX_8	NC_000913.3	+	2039475	2039478	-2	ID=cds1955;Parent=gene2017;Dbxref=ASAP:ABE-0006540,UniProtKB/Swiss-Prot:P76342,Genbank:NP_416480.1,EcoGene:EG14047,GeneID:946484;Name=NP_416480.1;Note=putative reductase;gbkey=CDS;gene=yedY;product=membrane-anchored%2C periplasmic TMAO%2C DMSO reductase;protein_id=NP_416480.1;transl_table=11	
yaaA_1	NC_000913.3	+	2040455	2040483	-27	ID=cds1956;Parent=gene2018;Dbxref=ASAP:ABE-0006542,UniProtKB/Swiss-Prot:P76343,Genbank:NP_416481.1,EcoGene:EG14048,GeneID:946483;Name=NP_416481.1;gbkey=CDS;gene=yedZ;product=inner membrane heme subunit for periplasmic YedYZ reductase;protein_id=NP_416481.1;transl_table=11	
yaaA_4	NC_000913.3	+	2040458	2040483	-24	ID=cds1956;Parent=gene2018;Dbxref=ASAP:ABE-0006542,UniProtKB/Swiss-Prot:P76343,Genbank:NP_416481.1,EcoGene:EG14048,GeneID:946483;Name=NP_416481.1;gbkey=CDS;gene=yedZ;product=inner membrane heme subunit for periplasmic YedYZ reductase;protein_id=NP_416481.1;transl_table=11	
yaaX_0	NC_000913.3	+	2041361	2041375	-13	ID=cds1957;Parent=gene2019;Dbxref=ASAP:ABE-0006546,UniProtKB/Swiss-Prot:P76344,Genbank:NP_416482.1,EcoGene:EG14049,GeneID:946480;Name=NP_416482.1;gbkey=CDS;gene=zinT;product=zinc and cadmium binding protein%2C periplasmic;protein_id=NP_416482.1;transl_table=11	
yaaX_8	NC_000913.3	+	2042341	2042368	-26	ID=cds1958;Parent=gene2020;Dbxref=ASAP:ABE-0006552,UniProtKB/Swiss-Prot:P76345,Genbank:NP_416483.4,EcoGene:EG14050,GeneID:946491;Name=NP_416483.4;Note=cytochrome b561 homolog 1;Ontology_term=GO:0017004;gbkey=CDS;gene=yodB;go_process=cytochrome complex assembly|0017004||;product=cytochrome b561 homolog;protein_id=NP_416483.4;transl_table=11	
yaaA_9	NC_000913.3	-	2059717	2059690	-27	ID=cds1965;Parent=gene2030;Dbxref=ASAP:ABE-0006586,UniProtKB/Swiss-Prot:P76352,Genbank:NP_416491.2,EcoGene:EG13383,GeneID:946506;Name=NP_416491.2;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=yeeO;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=putative multdrug exporter%2C MATE family;protein_id=NP_416491.2;transl_table=11	
yaaA_8	NC_000913.3	-	2059718	2059690	-28	ID=cds1965;Parent=gene2030;Dbxref=ASAP:ABE-0006586,UniProtKB/Swiss-Prot:P76352,Genbank:NP_416491.2,EcoGene:EG13383,GeneID:946506;Name=NP_416491.2;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=yeeO;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=putative multdrug exporter%2C MATE family;protein_id=NP_416491.2;transl_table=11	
